timestamp,accuracy,mcc,precision,recall,f1_score,retrain_count,packets_processed
2025-12-21T16:39:54.442418,0.8286436200758011,0.6421508880774468,0.8755030181086519,0.6663476263399694,0.7567391304347826,0,500
2025-12-21T16:40:01.146014,0.8286436200758011,0.6421508880774468,0.8755030181086519,0.6663476263399694,0.7567391304347826,0,1000
2025-12-21T16:40:10.441586,0.8668887102331457,0.7450328997448551,0.7722408810435054,0.9463055130168453,0.8504580448152768,1,1500
2025-12-21T16:40:21.216856,0.8668887102331457,0.7450328997448551,0.7722408810435054,0.9463055130168453,0.8504580448152768,1,2000
2025-12-21T16:40:32.632860,0.8724015160215918,0.754385488876972,0.7808035361907018,0.9467840735068913,0.8558203919193667,2,2500
2025-12-21T16:40:43.957400,0.8724015160215918,0.754385488876972,0.7808035361907018,0.9467840735068913,0.8558203919193667,2,3000
2025-12-21T16:40:53.993711,0.8724015160215918,0.754385488876972,0.7808035361907018,0.9467840735068913,0.8558203919193667,2,3500
2025-12-21T16:41:05.312521,0.8724015160215918,0.754385488876972,0.7808035361907018,0.9467840735068913,0.8558203919193667,3,4000
2025-12-21T16:41:16.013688,0.8724015160215918,0.754385488876972,0.7808035361907018,0.9467840735068913,0.8558203919193667,3,4500
2025-12-21T16:41:26.392147,0.8724015160215918,0.754385488876972,0.7808035361907018,0.9467840735068913,0.8558203919193667,4,5000
2025-12-21T16:41:36.938002,0.8724015160215918,0.754385488876972,0.7808035361907018,0.9467840735068913,0.8558203919193667,4,5500
2025-12-21T16:41:47.591427,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,5,6000
2025-12-21T16:41:57.530280,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,5,6500
2025-12-21T16:42:07.283719,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,5,7000
2025-12-21T16:42:17.982267,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,6,7500
2025-12-21T16:42:27.967903,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,6,8000
2025-12-21T16:42:38.341147,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,7,8500
2025-12-21T16:42:48.473859,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,7,9000
2025-12-21T16:42:58.197740,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,7,9500
2025-12-21T16:43:08.435501,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,8,10000
2025-12-21T16:43:18.645404,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,8,10500
2025-12-21T16:43:29.081946,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,9,11000
2025-12-21T16:43:39.241451,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,9,11500
2025-12-21T16:43:49.898927,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,10,12000
2025-12-21T16:44:00.965704,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,10,12500
2025-12-21T16:44:11.701037,0.882508326633743,0.761492567212374,0.822030199877804,0.901416539050536,0.8598950011412919,10,13000
2025-12-21T16:44:22.403160,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,11,13500
2025-12-21T16:44:32.385702,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,11,14000
2025-12-21T16:44:42.544899,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,12,14500
2025-12-21T16:44:52.828012,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,12,15000
2025-12-21T16:45:02.783505,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,12,15500
2025-12-21T16:45:12.107030,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,13,16000
2025-12-21T16:45:21.388669,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,13,16500
2025-12-21T16:45:31.803445,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,14,17000
2025-12-21T16:45:40.579657,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,14,17500
2025-12-21T16:45:50.285525,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,15,18000
2025-12-21T16:45:59.956665,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,15,18500
2025-12-21T16:46:09.395198,0.8919260365223384,0.7771446149079161,0.8487148998445074,0.8881125574272588,0.8679668864880034,15,19000
2025-12-21T16:46:19.949288,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,16,19500
2025-12-21T16:46:30.103715,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,16,20000
2025-12-21T16:46:40.361822,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,17,20500
2025-12-21T16:46:50.588508,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,17,21000
2025-12-21T16:47:00.998914,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,17,21500
2025-12-21T16:47:11.725596,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,18,22000
2025-12-21T16:47:22.600242,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,18,22500
2025-12-21T16:47:34.667721,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,19,23000
2025-12-21T16:47:45.008982,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,19,23500
2025-12-21T16:47:55.119041,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,20,24000
2025-12-21T16:48:05.690707,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,20,24500
2025-12-21T16:48:16.141644,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,20,25000
2025-12-21T16:48:27.050901,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,21,25500
2025-12-21T16:48:37.388190,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,21,26000
2025-12-21T16:48:48.032852,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,22,26500
2025-12-21T16:48:58.673976,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,22,27000
2025-12-21T16:49:09.832675,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,22,27500
2025-12-21T16:49:19.799902,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,23,28000
2025-12-21T16:49:30.012001,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,23,28500
2025-12-21T16:49:40.815172,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,24,29000
2025-12-21T16:49:51.012758,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,24,29500
2025-12-21T16:50:02.362076,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,25,30000
2025-12-21T16:50:13.152634,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,25,30500
2025-12-21T16:50:23.322763,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,25,31000
2025-12-21T16:50:33.470093,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,26,31500
2025-12-21T16:50:44.375575,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,26,32000
2025-12-21T16:50:55.684414,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,27,32500
2025-12-21T16:51:06.076666,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,27,33000
2025-12-21T16:51:16.269436,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,27,33500
2025-12-21T16:51:26.879296,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,28,34000
2025-12-21T16:51:37.623447,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,28,34500
2025-12-21T16:51:48.753064,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,29,35000
2025-12-21T16:51:59.528227,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,29,35500
2025-12-21T16:52:10.463249,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,30,36000
2025-12-21T16:52:20.708210,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,30,36500
2025-12-21T16:52:30.854468,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,30,37000
2025-12-21T16:52:41.583966,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,31,37500
2025-12-21T16:52:52.642612,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,31,38000
2025-12-21T16:53:03.555562,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,32,38500
2025-12-21T16:53:13.809848,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,32,39000
2025-12-21T16:53:24.090516,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,32,39500
2025-12-21T16:53:26.041236,0.8879828490486582,0.7786868429794438,0.8117023039946958,0.9374042879019908,0.8700364217820024,32,39579
